npi,display_name,legal_name,dba_name,address_1,address_2,city,state,zip,phone,enumeration_date,last_updated
1003381948,NORTH KANSAS CITY HOSPITAL,NORTH KANSAS CITY HOSPITAL,,2800 CLAY EDWARDS DR,,NORTH KANSAS CITY,MO,64116,8166912000,10/08/2018,06/05/2025
1932670965,NORTHWEST HEALTH SERVICES INC,NORTHWEST HEALTH SERVICES INC,,2303 VILLAGE DR SUITE B,,SAINT JOSEPH,MO,64506,8163070800,12/17/2018,05/05/2025
1699247080,NORTHWEST HEALTH SERVICES INC,NORTHWEST HEALTH SERVICES INC,,1000 5TH AVE,,SAINT JOSEPH,MO,64505,8163855996,12/22/2018,05/05/2025
1679227276,NORTHWEST HEALTH SERVICES INC,NORTHWEST HEALTH SERVICES INC,,300 W BUS HWY 36,,CHILLICOTHE,MO,64601,6602802502,02/11/2022,05/05/2025
1912067612,"NORTHWEST HEALTH SERVICES, INC.","NORTHWEST HEALTH SERVICES, INC.",,103 E. CROSS STREET,,HAMILTON,MO,64644,8165832881,12/11/2006,05/05/2025
1437624871,"NORTHWEST HEALTH SERVICES, INC.","NORTHWEST HEALTH SERVICES, INC.",,315 S US HIGHWAY 169,,GOWER,MO,64454,8163855995,10/12/2018,05/05/2025
1922737964,"OZARK SPECIALTY PHARMACY AND HOME INFUSION, LLC","OZARK SPECIALTY PHARMACY AND HOME INFUSION, LLC",,2725 N WESTWOOD BLVD STE 1A,,POPLAR BLUFF,MO,63901,5737725800,06/06/2022,06/13/2023
1134101009,OZARKS MEDICAL CENTER,OZARKS MEDICAL CENTER,,307 N KENTUCKY AVE,,WEST PLAINS,MO,65775,4172567533,11/16/2005,11/14/2025
1518001296,OZARKS MEDICAL CENTER,OZARKS MEDICAL CENTER,,512 THIRD STREET,,GAINESVILLE,MO,65655,4176792650,02/16/2007,11/14/2025
1457482788,OZARKS MEDICAL CENTER,OZARKS MEDICAL CENTER,,1375 NETTLETON AVE,,THAYER,MO,65791,4172647115,03/08/2007,11/14/2025
1780959684,OZARKS MEDICAL CENTER,OZARKS MEDICAL CENTER,,1100 N KENTUCKY AVE,,WEST PLAINS,MO,65775,4172561793,03/12/2012,11/14/2025
1356079396,OZARKS MEDICAL CENTER,OZARKS MEDICAL CENTER,,18 PARKWAY SHOPPING CTR,,WEST PLAINS,MO,65775,4175057900,08/09/2022,11/14/2025
1720867369,OZARKS MEDICAL CENTER,OZARKS MEDICAL CENTER,,500 E 19TH ST STE D,,MOUNTAIN GROVE,MO,65711,4173728732,09/25/2023,11/14/2025
1205879426,POPLAR BLUFF REGIONAL MEDICAL CENTER,POPLAR BLUFF REGIONAL MEDICAL CENTER,,1 HALS PLAZA,,PIEDMONT,MO,63957,5736865311,06/14/2006,02/18/2009
1750763322,PUTNAM COUNTY MEMORIAL HOSPITAL,PUTNAM COUNTY MEMORIAL HOSPITAL,,1926 OAK ST,,UNIONVILLE,MO,63565,6609472574,06/19/2015,11/18/2019
1639905235,"RICHLAND MEDICAL CENTER, INC","RICHLAND MEDICAL CENTER, INC",,1652 NORTH BUSINESS ROUTE 5,,CAMDENTON,MO,65020,5738367071,09/10/2024,12/01/2025
1093604076,"RICHLAND MEDICAL CENTER, INC","RICHLAND MEDICAL CENTER, INC",,1652 N BUSINESS ROUTE 5,,CAMDENTON,MO,65020,8774062662,07/02/2025,07/02/2025
1104911965,SAINT FRANCIS MEDICAL CENTER,SAINT FRANCIS MEDICAL CENTER,,3250 GORDONVILLE RD STE 101,,CAPE GIRARDEAU,MO,63703,5733390999,10/04/2006,07/06/2022
1518055250,SAINT FRANCIS MEDICAL CENTER,SAINT FRANCIS MEDICAL CENTER,,151 S. MOUNT AUBURN RD,,CAPE GIRARDEAU,MO,63703,5733315555,10/10/2006,08/22/2020
1023860962,SAINT LUKE'S HEALTH SYSTEM HOME CARE AND HOSPICE,SAINT LUKE'S HEALTH SYSTEM HOME CARE AND HOSPICE,,10920 ELM AVE,,KANSAS CITY,MO,64134,8165327750,04/03/2024,12/17/2025
1376888321,SAINT LUKE'S HOSPITAL OF TRENTON,SAINT LUKE'S HOSPITAL OF TRENTON,,191 IOWA BLVD,,TRENTON,MO,64683,6603585780,12/03/2012,09/30/2019
1841567633,SAINT LUKE'S NORTH HOSPITAL,SAINT LUKE'S NORTH HOSPITAL,,5844 NW BARRY RD STE 20,,KANSAS CITY,MO,64154,8168806503,11/21/2011,12/17/2025
1114220399,SAINT LUKES EAST HOSPITAL,SAINT LUKES EAST HOSPITAL,,100 NE SAINT LUKES BLVD,,LEES SUMMIT,MO,64086,8163474750,12/10/2010,12/17/2025
1124051719,SAINT LUKES HEALTH SYSTEM HOME CARE AND HOSPICE,SAINT LUKES HEALTH SYSTEM HOME CARE AND HOSPICE,,10920 ELM AVE,,KANSAS CITY,MO,64134,8165327750,07/08/2006,12/17/2025
1982978516,SAINT LUKES HOSPITAL OF CHILLICOTHE,SAINT LUKES HOSPITAL OF CHILLICOTHE,,2799 N WASHINGTON ST,,CHILLICOTHE,MO,64601,6602148260,02/29/2012,12/18/2024
1336150846,SOUTHEAST HOSPITAL,SOUTHEAST HOSPITAL,,1723 BROADWAY STE 110,,CAPE GIRARDEAU,MO,63701,5733317900,08/10/2006,01/13/2024
1982905295,SOUTHEAST HOSPITAL,SOUTHEAST HOSPITAL,,817 S MOUNT AUBURN RD STE 130,,CAPE GIRARDEAU,MO,63703,5735194550,11/03/2010,03/05/2024
1942847413,SOUTHEAST HOSPITAL,SOUTHEAST HOSPITAL,,2600 E. MAIN STREET,SUITE 113,JACKSON,MO,63755,5737552315,12/04/2019,03/05/2024
1609969880,SSM CARDINAL GLENNON CHILDRENS HOSPITAL,SSM CARDINAL GLENNON CHILDRENS HOSPITAL,,1465 S GRAND BLVD,,SAINT LOUIS,MO,63104,3145775683,10/02/2006,10/18/2022
1245260934,"SSM INFUSION SERVICES, LLC","SSM INFUSION SERVICES, LLC",,11483 PAGE SERVICE DR,,SAINT LOUIS,MO,63146,3144280365,07/05/2006,03/07/2023
1427063072,SSM REGIONAL HEALTH SERVICES,SSM REGIONAL HEALTH SERVICES,,875 HWY 5 SOUTH,,TIPTON,MO,65081,6604335404,07/30/2006,04/03/2018
1922119726,SSM REGIONAL HEALTH SERVICES,SSM REGIONAL HEALTH SERVICES,,2505 MISSON DRIVE,SUITE 110,JEFFERSON CITY,MO,65109,5736813741,08/31/2006,03/16/2023
1306824990,ST FRANCIS MEDICAL CENTER,ST FRANCIS MEDICAL CENTER,,225 PHYSICIANS PARK STE 100,,POPLAR BLUFF,MO,63901,5737787774,01/04/2006,08/05/2021
1124135744,ST LOUIS CHILDRENS HOSPITAL,ST LOUIS CHILDRENS HOSPITAL,,1 CHILDRENS PL,,SAINT LOUIS,MO,63110,3144546123,08/23/2006,07/20/2023
1629464847,ST LOUIS CHILDRENS HOSPITAL,ST LOUIS CHILDRENS HOSPITAL,,13001 N OUTER 40 RD,,TOWN AND COUNTRY,MO,63017,3144543232,04/14/2015,03/16/2021
1639741259,ST LOUIS CHILDRENS HOSPITAL,ST LOUIS CHILDRENS HOSPITAL,,5114 MID AMERICA PLZ STE 1B,,SAINT LOUIS,MO,63129,3146579009,07/13/2021,07/13/2021
1619968096,ST LUKES EPISCOPAL PRESBYTERIAN HOSPITAL,ST LUKES EPISCOPAL PRESBYTERIAN HOSPITAL,,5551 WINGHAVEN BLVD,STE 120,O FALLON,MO,63368,6366952555,11/03/2005,10/12/2015
1861483232,ST LUKES EPISCOPAL PRESBYTERIAN HOSPITAL,ST LUKES EPISCOPAL PRESBYTERIAN HOSPITAL,,224 S WOODS MILL RD,STE 350,CHESTERFIELD,MO,63017,3142056023,11/03/2005,10/12/2015
1134566409,ST LUKES HOSPITAL OF KANSAS CITY,ST LUKES HOSPITAL OF KANSAS CITY,,4320 WORNALL RD,SUITE 128,KANSAS CITY,MO,64111,8169322188,05/28/2013,12/17/2025
1588457923,ST LUKES HOSPITAL OF KANSAS CITY,ST LUKES HOSPITAL OF KANSAS CITY,,10920 ELM AVE,STE G#1,KANSAS CITY,MO,64134,8169865510,05/28/2025,07/23/2025
1952297921,ST LUKES HOSPITAL OF KANSAS CITY,ST LUKES HOSPITAL OF KANSAS CITY,,10920 ELM AVE,STE G#1,KANSAS CITY,MO,64134,8169865510,06/16/2025,07/23/2025
1699028415,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,,255 BODERMAN,SUITE 1E,BLOOMSDALE,MO,63627,5734832626,10/17/2012,01/13/2023
1124658232,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,,575 PINE DR,,STE GENEVIEVE,MO,63670,5738834415,01/17/2020,01/05/2021
1407678857,SULLIVAN COUNTY MEMORIAL HOSPITAL,SULLIVAN COUNTY MEMORIAL HOSPITAL,,511 W 3RD ST,,MILAN,MO,63556,6602651611,10/28/2024,10/28/2024
1871633867,SWOPE HEALTH SERVICES,SWOPE HEALTH SERVICES,,3801 BLUE PKWY,,KANSAS CITY,MO,64130,8169235800,02/07/2007,10/29/2024
1164587770,TEXAS COUNTY MEMORIAL HOSPITAL,TEXAS COUNTY MEMORIAL HOSPITAL,,1422 S SAM HOUSTON BLVD STE 100,,HOUSTON,MO,65483,4179674139,12/26/2006,11/22/2019
1356408520,THE CHILDREN'S MERCY HOSPITAL,THE CHILDREN'S MERCY HOSPITAL,,2401 GILLHAM RD,,KANSAS CITY,MO,64108,8162343055,01/03/2007,04/18/2025
1902197270,THE CHILDREN'S MERCY HOSPITAL,THE CHILDREN'S MERCY HOSPITAL,,3101 BROADWAY BLVD,,KANSAS CITY,MO,64111,8169602950,04/21/2011,04/18/2025
1992692149,THE CHILDREN'S MERCY HOSPITAL,THE CHILDREN'S MERCY HOSPITAL,,700 NW ARGOSY PKWY,,RIVERSIDE,MO,64150,8168955100,06/20/2025,06/20/2025
1023893013,THE SKAGGS COMMUNITY HOSPITAL ASSOCIATION,THE SKAGGS COMMUNITY HOSPITAL ASSOCIATION,,525 BRANSON LANDING BLVD,SUITE 1005,BRANSON,MO,65616,4173357700,08/28/2023,10/12/2023
1639204605,"TRUMAN MEDICAL CENTER, INCORPORATED","TRUMAN MEDICAL CENTER, INCORPORATED",,7900 LEES SUMMIT RD,PHARMACY,KANSAS CITY,MO,64139,8164049033,02/22/2007,09/25/2021
1437376829,"TRUMAN MEDICAL CENTER, INCORPORATED","TRUMAN MEDICAL CENTER, INCORPORATED",,2301 HOLMES ST,,KANSAS CITY,MO,64108,8164041000,04/19/2007,09/25/2021
1386015709,"TRUMAN MEDICAL CENTER, INCORPORATED","TRUMAN MEDICAL CENTER, INCORPORATED",,2101 CHARLOTTE,,KANSAS CITY,MO,64108,8164041000,10/12/2015,09/25/2021
1417245192,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,,4881 NE GOODVIEW CIR,,LEES SUMMIT,MO,64064,8163505844,07/15/2011,10/04/2013
1790068591,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,,8700 N GREEN HILLS RD,,KANSAS CITY,MO,64154,8165844837,09/28/2011,10/04/2013
1073896874,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,,1000 E 101ST TER,,KANSAS CITY,MO,64131,8168236635,09/28/2011,10/04/2013
1194823195,WASHINGTON UNIVERSITY,WASHINGTON UNIVERSITY,,4921 PARKVIEW PL,7TH FLOOR,SAINT LOUIS,MO,63110,3147478646,09/21/2006,04/25/2025
1912134735,WASHINGTON UNIVERSITY,WASHINGTON UNIVERSITY,,6643 SHEPLEY DR,HABIF HEALTH AND WELLNESS CENTER,SAINT LOUIS,MO,63105,3149356662,06/19/2009,03/15/2017
1518272673,WASHINGTON UNIVERSITY,WASHINGTON UNIVERSITY,,10 BARNES WEST DR,"BUILDING 2, SUITE 100",SAINT LOUIS,MO,63141,3149963403,08/13/2010,11/01/2017
1104162999,WASHINGTON UNIVERSITY,WASHINGTON UNIVERSITY,,5225 MIDAMERICA PLZ,,SAINT LOUIS,MO,63129,3142861929,12/24/2012,12/24/2012
1154744092,WASHINGTON UNIVERSITY ACTU PHARMACY,WASHINGTON UNIVERSITY ACTU PHARMACY,,4570 CHILDRENS PL,SUITE 1200,SAINT LOUIS,MO,63110,3147471915,01/29/2014,01/29/2014
1225671001,"A & A INFUSION & SPECIALTY, LLC","A & A INFUSION & SPECIALTY, LLC",,124 E JACKSON ST,,BELZONI,MS,39038,6623320177,10/23/2019,10/23/2019
1376921569,"ACCESS FAMILY HEALTH SERVICES, INC.","ACCESS FAMILY HEALTH SERVICES, INC.",,60021 MONROE ST,,SMITHVILLE,MS,38870,6626514637,05/08/2015,10/26/2023
1124618525,"ACCESS FAMILY HEALTH SERVICES, INC.","ACCESS FAMILY HEALTH SERVICES, INC.",,12725 HIGHWAY 23 N,,TREMONT,MS,38876,6626523361,01/20/2021,10/26/2023
1396432167,"ACCESS FAMILY HEALTH SERVICES, INC.","ACCESS FAMILY HEALTH SERVICES, INC.",,7230 HIGHWAY 45 N,,NETTLETON,MS,38858,6629630171,04/20/2023,10/26/2023
1598913972,ADVANTAGE MEDICAL INFUSION LLC,ADVANTAGE MEDICAL INFUSION LLC,,5296 OLD HIGHWAY 11,SUITE 4,HATTIESBURG,MS,39402,6014500294,08/28/2008,04/11/2016
1447364849,ANDERSON REGIONAL MEDICAL CENTER,ANDERSON REGIONAL MEDICAL CENTER,,2024 15TH ST,FIRST FLOOR MEDICAL TOWERS,MERIDIAN,MS,39301,6014834221,08/19/2006,12/19/2024
1942337035,BAPTIST MEMORIAL HOSPITAL - GOLDEN TRIANGLE INC.,BAPTIST MEMORIAL HOSPITAL - GOLDEN TRIANGLE INC.,,2520 5TH ST N,,COLUMBUS,MS,39705,6622441173,02/27/2007,09/30/2020
1477108322,"BAPTIST MEMORIAL HOSPITAL NORTH MISSISSIPPI, INC","BAPTIST MEMORIAL HOSPITAL NORTH MISSISSIPPI, INC",,1100 BELK BLVD,,OXFORD,MS,38655,6626363333,08/07/2019,09/30/2020
1376150029,"BAPTIST MEMORIAL HOSPITAL UNION COUNTY, INC.","BAPTIST MEMORIAL HOSPITAL UNION COUNTY, INC.",,200 STATE HIGHWAY 30 W,,NEW ALBANY,MS,38652,6625382190,09/28/2020,09/30/2020
1730796483,"BAPTIST MEMORIAL HOSPITAL-BOONEVILLE, INC.","BAPTIST MEMORIAL HOSPITAL-BOONEVILLE, INC.",,100 HOSPITAL ST,,BOONEVILLE,MS,38829,6627205250,09/28/2020,09/30/2020
1588644348,BAPTIST MEMORIAL HOSPITAL-CALHOUN INC,BAPTIST MEMORIAL HOSPITAL-CALHOUN INC,,140 BURKE CALHOUN CITY RD,,CALHOUN CITY,MS,38916,6626286611,01/18/2006,06/14/2023
1790669331,"BAPTIST MEMORIAL HOSPITAL-DESOTO, INC.","BAPTIST MEMORIAL HOSPITAL-DESOTO, INC.",,7601 SOUTHCREST PKWY,,SOUTHAVEN,MS,38671,9012274133,08/05/2025,12/18/2025
1134858269,"BOA VIDA HOSPITAL OF ABERDEEN, MS LLC","BOA VIDA HOSPITAL OF ABERDEEN, MS LLC",,502 JACKSON ST STE 1,,ABERDEEN,MS,39730,6623692455,06/06/2022,05/28/2025
1346279015,COMMUNITY HOME CARE PHARMACY INC.,COMMUNITY HOME CARE PHARMACY INC.,,110 HIGHWAY 11 N,SUITE A,PICAYUNE,MS,39466,6017984830,07/03/2006,06/19/2020
1275109027,DELTA HEALTH SYSTEM,DELTA HEALTH SYSTEM,,1970 HOSPITAL DR STE 1,,CLARKSDALE,MS,38614,6626243165,06/02/2021,11/14/2022
1376930149,DELTA HEALTH-THE MEDICAL CENTER,DELTA HEALTH-THE MEDICAL CENTER,,1400 E UNION ST,,GREENVILLE,MS,38703,6623783783,04/20/2015,08/22/2023
1053988816,FIELD MEMORIAL COMMUNITY HOSPITAL,FIELD MEMORIAL COMMUNITY HOSPITAL,,616 MAIN ST,,WOODVILLE,MS,39669,6018883333,06/09/2021,08/05/2021
1578215422,HERITAGE MEDICAL GROUP,HERITAGE MEDICAL GROUP,,300 HERITAGE DR,,OXFORD,MS,38655,6628164071,01/21/2022,01/21/2022
1649497744,HOSPITAL DISCOUNT PHARMACY INC,HOSPITAL DISCOUNT PHARMACY INC,,919 HOLLAND AVE,,PHILADELPHIA,MS,39350,6016562621,04/19/2007,02/20/2017
1437813755,"MEDICAL CENTER PHCY, LLC","MEDICAL CENTER PHCY, LLC",,218 OXFORD RD,,NEW ALBANY,MS,38652,6625342101,10/22/2021,01/30/2025
1073063327,MEMORIAL HOSPITAL AT GULFPORT,MEMORIAL HOSPITAL AT GULFPORT,,4500 13TH ST,,GULFPORT,MS,39501,2288653525,10/11/2016,12/17/2019
1235942061,"MISSISSIPPI BAPTIST MEDICAL CENTER, INC","MISSISSIPPI BAPTIST MEDICAL CENTER, INC",,1200 N STATE ST STE 110,,JACKSON,MS,39202,6019686350,01/27/2025,01/27/2025
1255882890,"MISSISSIPPI BAPTIST MEDICAL CENTER, INC.","MISSISSIPPI BAPTIST MEDICAL CENTER, INC.",,1225 N STATE ST,,JACKSON,MS,39202,6019686350,10/19/2016,09/30/2020
1417469388,"NOBLE HEALTH SERVICES, INC.","NOBLE HEALTH SERVICES, INC.",,2506 LAKELAND DR STE 201,,FLOWOOD,MS,39232,8664204041,10/31/2017,12/15/2025
1881001501,NORTH SUNFLOWER MEDICAL CENTER,NORTH SUNFLOWER MEDICAL CENTER,,860 N OAK AVE,,RULEVILLE,MS,38771,6627562711,07/15/2014,06/06/2018
1518648096,NORTH SUNFLOWER MEDICAL CENTER,NORTH SUNFLOWER MEDICAL CENTER,,201 W PARK AVE,,GREENWOOD,MS,38930,6622192733,07/27/2023,10/31/2024
1992480602,NORTHWEST MISS REGIONAL MEDICAL CENTER,NORTHWEST MISS REGIONAL MEDICAL CENTER,,1970 HOSPITAL DR,,CLARKSDALE,MS,38614,6626273211,06/20/2023,05/23/2024
1750517009,NOXUBEE GENERAL CRITICAL ACCESS HOSPITAL,NOXUBEE GENERAL CRITICAL ACCESS HOSPITAL,,1556 N OLIVER ST,,BROOKSVILLE,MS,39739,6627385041,06/01/2009,11/08/2021
1134616113,NOXUBEE GENERAL CRITICAL ACCESS HOSPITAL,NOXUBEE GENERAL CRITICAL ACCESS HOSPITAL,,34 HOSPITAL ROAD,,MACON,MS,39341,6627884398,04/16/2018,04/16/2018
1578575379,"PHARMACY PLUS INFUSION SERVICES OF HATTIESBURG, INC.","PHARMACY PLUS INFUSION SERVICES OF HATTIESBURG, INC.",,163 TURTLE CREEK DR STE 130,,HATTIESBURG,MS,39402,6012610503,08/12/2006,08/19/2021
1700134624,REGION TEN STATE OF MS,REGION TEN STATE OF MS,,1415 COLLEGE DRIVE,,MERIDIAN,MS,39307,6014834821,08/27/2012,03/29/2013
1689039711,RIVER REGION HEALTH SYSTEM,RIVER REGION HEALTH SYSTEM,,2100 HIGHWAY 61 N,PHARMACY,VICKSBURG,MS,39183,6014153809,12/16/2015,12/16/2015
1174832810,SINGING RIVER HEALTH SYSTEM,SINGING RIVER HEALTH SYSTEM,,2809 DENNY AVE,,PASCAGOULA,MS,39581,2288095451,09/29/2010,10/22/2010
1457638082,SINGING RIVER HEALTH SYSTEM,SINGING RIVER HEALTH SYSTEM,,3109 BIENVILLE BLVD,,OCEAN SPRINGS,MS,39564,2288183125,11/10/2011,10/01/2014
1851938898,SINGING RIVER HEALTH SYSTEM,SINGING RIVER HEALTH SYSTEM,,2809 DENNY AVE,,PASCAGOULA,MS,39581,2288092230,12/10/2019,01/23/2020
1083657381,SOUTH CENTRAL REGIONAL MEDICAL CENTER,SOUTH CENTRAL REGIONAL MEDICAL CENTER,,1220 JEFFERSON ST,RX SUITE 002,LAUREL,MS,39440,6014264030,06/14/2006,06/24/2025
1841913068,SOUTH CENTRAL REGIONAL MEDICAL CENTER,SOUTH CENTRAL REGIONAL MEDICAL CENTER,,1220 JEFFERSON STREET,SUITE 3,LAUREL,MS,39440,6013358940,09/22/2022,12/02/2025
1649419532,STATE OF MISSISSIPPI - UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,STATE OF MISSISSIPPI - UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,,2500 N STATE ST,H120,JACKSON,MS,39216,6018151686,02/17/2009,02/13/2025
1093562167,STATE OF MISSISSIPPI - UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,STATE OF MISSISSIPPI - UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,,1224 UMMC WAY,,RIDGELAND,MS,39157,6019841000,05/06/2024,09/19/2025
1154953115,"TWIN STATES INFUSION, LLC","TWIN STATES INFUSION, LLC",,146 S THOMAS ST STE B,,TUPELO,MS,38801,6622603366,02/07/2020,04/15/2020
1154465912,YALOBUSHA GENERAL HOSPITAL,YALOBUSHA GENERAL HOSPITAL,,31 FRONT ST,,COFFEEVILLE,MS,38922,6626752775,02/16/2007,12/17/2021
1548228976,APPLIED HEALTH SERVICES INCORPORATED,APPLIED HEALTH SERVICES INCORPORATED,,200 CONWAY DR STE A,,KALISPELL,MT,59901,4067517600,05/03/2006,04/30/2025
1861237950,APPLIED HEALTH SERVICES INCORPORATED,APPLIED HEALTH SERVICES INCORPORATED,,200 CONWAY DR STE A,,KALISPELL,MT,59901,4067517600,06/28/2024,04/30/2025
1740387661,BOZEMAN HEALTH DEACONESS HOSPITAL,BOZEMAN HEALTH DEACONESS HOSPITAL,,925 HIGHLAND BLVD,SUITE 2000,BOZEMAN,MT,59715,4064141030,09/20/2006,03/15/2022
1073483251,COMMUNITY HOSPITAL OF ANACONDA,COMMUNITY HOSPITAL OF ANACONDA,,401 W PENNSYLVANIA AVE,,ANACONDA,MT,59711,4065638650,11/11/2025,02/04/2026
1851691208,COMMUNITY MEDICAL CENTER INC,COMMUNITY MEDICAL CENTER INC,,2835 FORT MISSOULA RD,,MISSOULA,MT,59804,4063274680,11/01/2010,02/22/2011
1194497883,MADISON VALLEY HOSPITAL INC,MADISON VALLEY HOSPITAL INC,,305 N MAIN ST,,ENNIS,MT,59729,4066826862,09/30/2021,09/30/2021
1730343492,NORTHEAST MONTANA HEALTH SERVICES INC,NORTHEAST MONTANA HEALTH SERVICES INC,,1115 4TH AVE N,,WOLF POINT,MT,59201,4066536572,07/11/2008,11/05/2023
1811147192,NORTHEAST MONTANA HEALTH SERVICES INC,NORTHEAST MONTANA HEALTH SERVICES INC,,213 H ST,,POPLAR,MT,59255,4067686147,09/24/2008,11/05/2023
1356314132,NORTHERN MONTANA HOSPITAL,NORTHERN MONTANA HOSPITAL,,20 13TH ST W,,HAVRE,MT,59501,4062621701,02/10/2006,01/05/2026
1831818848,RUBY VALLEY HOSPITAL,RUBY VALLEY HOSPITAL,,317 MADISON ST,,SHERIDAN,MT,59749,4068427434,08/23/2022,08/23/2022
1386719656,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,,435 S CRYSTAL ST,STE 230,BUTTE,MT,59701,4067232441,11/22/2006,05/01/2024
1861933764,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,,1233 N 30TH ST,STE W103,BILLINGS,MT,59101,4062378117,03/13/2017,01/03/2024
1215639661,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,,602 HENRY CHAPPLE ST,,BILLINGS,MT,59106,4062373560,03/20/2023,03/20/2023
1861388662,ST LUKES COMMUNITY HOSPITAL,ST LUKES COMMUNITY HOSPITAL,,107 6TH AVE SW,,RONAN,MT,59864,4066764441,06/17/2025,06/17/2025
1487681318,ST PETERS COMMUNITY HOSPITAL,ST PETERS COMMUNITY HOSPITAL,,2475 E BROADWAY ST,,HELENA,MT,59601,4064442350,06/27/2006,04/25/2022
1205089588,ST PETERS COMMUNITY HOSPITAL,ST PETERS COMMUNITY HOSPITAL,,2550 E BROADWAY ST,,HELENA,MT,59601,4064442200,10/30/2008,04/15/2022
1922598481,UNIVERSITY OF MONTANA,UNIVERSITY OF MONTANA,,32 CAMPUS DR,SKAGGS BUILDING 216,MISSOULA,MT,59812,4062434647,05/10/2018,09/19/2025
1164172946,"ASHEVILLE INFUSION SERVICES, LLC","ASHEVILLE INFUSION SERVICES, LLC",,70 PEACHTREE RD STE 110,,ASHEVILLE,NC,28803,8285793640,03/25/2022,10/23/2025
1215306378,AVANCE HEALTH SYSTEM INC,AVANCE HEALTH SYSTEM INC,,815 OBERLIN ROAD,,RALEIGH,NC,27605,9192473018,09/18/2015,09/18/2015
1851388219,BLACK RIVER HEALTH SERVICES INC,BLACK RIVER HEALTH SERVICES INC,,4811 NC HWY 50,,MAPLE HILL,NC,28454,9102598880,09/30/2005,05/23/2022
1215488317,BLACK RIVER HEALTH SERVICES INC,BLACK RIVER HEALTH SERVICES INC,,124 W MAIN ST,,ATKINSON,NC,28421,9102835400,10/24/2016,02/05/2024
1871811513,BLUE RIDGE COMMUNITY HEALTH SERVICES INC,BLUE RIDGE COMMUNITY HEALTH SERVICES INC,,2579 CHIMNEY ROCK RD,,HENDERSONVILLE,NC,28792,8286923102,05/05/2010,02/14/2020
1912885765,BLUE RIDGE COMMUNITY HEALTH SERVICES INC,BLUE RIDGE COMMUNITY HEALTH SERVICES INC,,126 N CALDWELL ST,,BREVARD,NC,28712,8283515020,08/21/2025,08/21/2025
1548827827,"BLUE RIDGE COMMUNITY HEALTH SERVICES, INC","BLUE RIDGE COMMUNITY HEALTH SERVICES, INC",,490 HOSPITAL DR,,CLYDE,NC,28721,8285651492,05/22/2019,02/14/2020
1487067336,"BLUE RIDGE COMMUNITY HEALTH SERVICES, INC.","BLUE RIDGE COMMUNITY HEALTH SERVICES, INC.",,709 N JUSTICE ST,,HENDERSONVILLE,NC,28791,8286927057,06/09/2014,02/14/2020
1639563943,BLUE RIDGE REGIONAL HOSPITAL,BLUE RIDGE REGIONAL HOSPITAL,,189 HOSPITAL DR,,SPRUCE PINE,NC,28777,8282130048,03/25/2015,03/25/2015
1861794315,CALDWELL MEMORIAL HOSPITAL INC,CALDWELL MEMORIAL HOSPITAL INC,,321 MULBERRY ST SW,,LENOIR,NC,28645,8287575162,12/03/2010,01/19/2024
1659621860,CALDWELL MEMORIAL HOSPITAL INC,CALDWELL MEMORIAL HOSPITAL INC,,240 TIMBERBROOK LN,,GRANITE FALLS,NC,28630,8287578230,09/14/2012,05/28/2013
1982710554,CAROLINAS MEDICAL CENTER,CAROLINAS MEDICAL CENTER,,1225 HARDING PL STE 1400,,CHARLOTTE,NC,28204,7044683310,08/23/2006,09/26/2025
1366558959,CAROLINAS MEDICAL CENTER,CAROLINAS MEDICAL CENTER,,1350 S KINGS DR STE 101,,CHARLOTTE,NC,28207,7044461400,08/23/2006,08/13/2024
1659475754,CAROLINAS MEDICAL CENTER,CAROLINAS MEDICAL CENTER,,501 BILLINGSLEY RD,,CHARLOTTE,NC,28211,7043582860,09/11/2006,09/27/2021
1447655147,CATAWBA VALLEY MEDICAL CENTER,CATAWBA VALLEY MEDICAL CENTER,,810 FAIRGROVE CHURCH RD SE,,HICKORY,NC,28602,8283263310,10/24/2014,10/29/2014
